x,y,z
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-2.270449364,-15.8084235,3.404877775
-2.271167244,-15.80700101,3.404383032
-2.271176243,-15.80755165,3.40414971
-2.275898188,-15.79616641,3.404483131
-2.276150715,-15.79579272,3.404498561
-2.27691804,-15.79330277,3.404950176
-2.276580822,-15.79410904,3.40530408
-2.276016909,-15.79436619,3.405654965
-2.275633,-15.7945536,3.405712961
-2.275940731,-15.79453584,3.405798958
-2.276200097,-15.79425351,3.405959248
-2.276766949,-15.79394439,3.406174468
-3.027750486,-20.94483676,3.846493022
-3.025818491,-20.95690966,3.846511313
-2.273574765,-15.80182382,3.405238457
-2.271528407,-15.80639686,3.405150525
-2.269774252,-15.81107417,3.404318125
-2.26835991,-15.81654059,3.403372971
-2.267449322,-15.82000123,3.40242245
-3.013102979,-21.01747048,3.841363773
-2.266881471,-15.82670013,3.399729203
-2.266739353,-15.82960955,3.398119284
-2.266877412,-15.83190982,3.396032249
-2.26743785,-15.83343821,3.393918113
-2.268442426,-15.83411321,3.39122146
-2.269731316,-15.83370512,3.388579903
-2.27124614,-15.8332052,3.385585936
-2.272917114,-15.83320615,3.382599394
-2.275251326,-15.83194385,3.3791799
-2.277768809,-15.83043649,3.375737353
-2.280787045,-15.82841484,3.371891348
-2.271304651,-15.86149796,3.365479671
-2.247070792,-15.93722911,3.355885666
-2.283129529,-15.88316539,3.329752282
-2.390184485,-15.67995216,3.285744468
-2.563850177,-15.35217173,3.225031131
-2.798511164,-14.93741918,3.149895374
-3.087892821,-14.48434935,3.06288231
-3.427541859,-14.04746161,2.966205427
-3.817732362,-13.68517069,2.86295473
-3.662576842,-13.68318646,2.835888625
-3.313627677,-14.50685194,2.820281674
-2.95531886,-15.39596146,2.802694019
-2.597732886,-16.32227221,2.788196104
-2.942740732,-15.40895472,2.823455552
-3.339516612,-14.36504572,2.866159131
-3.725548073,-13.41338733,2.903281372
-3.875377442,-13.43232349,2.948438513
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
