x,y,z
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-11.83795771,-0.762739752,1.698543568
-11.31716481,-0.720258462,1.67193247
-10.82761447,-0.689268271,1.64738277
-10.33806413,-0.65827808,1.62283307
-9.848513782,-0.627287889,1.59828337
-9.358963439,-0.596297699,1.573733671
-8.869413095,-0.565307508,1.549183971
-8.379862751,-0.534317317,1.524634271
-7.904813264,-0.495278843,1.478087913
-7.418982439,-0.457464463,1.442372687
-6.933151615,-0.419650083,1.406657461
-6.453803243,-0.400030064,1.382960943
-5.97061066,-0.359456723,1.337554396
-5.495926391,-0.327394482,1.292868581
-5.018433319,-0.281429157,1.253993731
-4.540929876,-0.259235178,1.206870759
-4.068808262,-0.225405259,1.161079289
-3.593870069,-0.202609058,1.117658262
-4.059472954,-0.945052161,1.086932952
-4.525075839,-1.687495264,1.056207643
-4.990678724,-2.429938367,1.025482333
-5.456281609,-3.172381469,0.994757024
-5.921884493,-3.914824572,0.964031714
-6.387487378,-4.657267675,0.933306405
-6.853090263,-5.399710778,0.902581095
-7.318693148,-6.14215388,0.871855786
-7.784296033,-6.884596983,0.841130476
-8.249898918,-7.627040086,0.810405167
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
