x,y,z
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-15.33805882,-1.040117817,1.820907011
-14.85304958,-0.997779201,1.80126385
-15.75123917,0.350579125,1.333205065
-13.88855834,-0.932449491,1.77654973
-13.39762545,-0.901715546,1.755442217
-12.90669256,-0.870981601,1.734334705
-12.43826261,-0.838055946,1.725684524
-11.95618533,-0.808400322,1.700745686
-11.47410804,-0.778744698,1.675806848
-10.99203075,-0.749089075,1.65086801
-10.53377908,-0.706888438,1.612501127
-10.06032631,-0.683203109,1.586836151
-9.58687354,-0.659517781,1.561171174
-9.124729489,-0.620493964,1.528146402
-8.662585439,-0.581470148,1.49512163
-8.188798284,-0.550476427,1.45388908
-7.715011129,-0.519482706,1.41265653
-7.267816298,-0.491499029,1.36551269
-6.794878724,-0.464368384,1.333583718
-6.334047713,-0.428942939,1.288057964
-5.872377947,-0.40799049,1.241022028
-5.415301543,-0.36735142,1.195328895
-4.949847266,-0.340170741,1.14584484
-4.496605786,-0.302912748,1.093397883
-4.047248194,-0.275302925,1.045676141
-3.596382012,-0.253612621,0.992890451
-3.14551583,-0.231922316,0.940104762
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
