x,y,z
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-14.0617366,-0.923917385,1.778780288
-13.56013638,-0.890132018,1.762764012
-13.05853617,-0.856346651,1.746747735
-12.55693595,-0.822561284,1.730731459
-12.05533574,-0.788775916,1.714715183
-11.55373552,-0.754990549,1.698698907
-11.07233241,-0.707347665,1.668568906
-10.58391892,-0.674111674,1.642140585
-10.09550544,-0.640875682,1.615712264
-9.607091953,-0.607639691,1.589283942
-9.118678467,-0.5744037,1.562855621
-8.630264982,-0.541167708,1.5364273
-8.141851496,-0.507931717,1.509998979
-7.658107383,-0.475333997,1.47578622
-7.157263869,-0.442298387,1.438322375
-6.686199746,-0.403514192,1.392206998
-6.202701362,-0.38139466,1.35612573
-5.736113411,-0.346592414,1.316356724
-5.253791214,-0.302127722,1.267104075
-4.776407735,-0.285042248,1.235580687
-4.30382507,-0.245987931,1.188815584
-3.835509303,-0.213273875,1.13369288
-4.276948265,-0.954650496,1.101364109
-4.718387226,-1.696027117,1.069035337
-5.159826188,-2.437403738,1.036706566
-5.601265149,-3.178780359,1.004377795
-6.04270411,-3.92015698,0.972049023
-6.484143072,-4.661533602,0.939720252
-6.925582033,-5.402910223,0.907391481
-7.367020995,-6.144286844,0.875062709
-7.808459956,-6.885663465,0.842733938
-8.249898918,-7.627040086,0.810405167
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
