x,y,z
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-16.206864,-0.455354145,1.537231281
-15.50735976,-0.624116009,1.616093115
-14.80785551,-0.792877873,1.694954949
-14.10835127,-0.961639737,1.773816783
-13.63206955,-0.92746372,1.753870475
-13.15578782,-0.893287703,1.733924168
-12.6795061,-0.859111685,1.71397786
-12.20322437,-0.824935668,1.694031552
-11.72694265,-0.790759651,1.674085245
-11.25066092,-0.756583633,1.654138937
-10.7743792,-0.722407616,1.634192629
-10.29555369,-0.694033469,1.609435183
-9.838544656,-0.663490912,1.576550817
-9.360399776,-0.636735352,1.539067902
-8.882254897,-0.609979792,1.501584987
-8.421148252,-0.578281726,1.476948715
-7.962727263,-0.552865754,1.442757407
-7.481749443,-0.519375915,1.398762409
-7.017471139,-0.484560036,1.351033948
-6.569454618,-0.451848123,1.31001572
-6.095790065,-0.429920714,1.26694762
-5.634265037,-0.400819161,1.214054359
-5.181741633,-0.351401873,1.175571441
-4.72413977,-0.337540705,1.129098538
-4.26707187,-0.301457559,1.074796695
-3.819979838,-0.26676974,1.020558716
-3.372887805,-0.232081922,0.966320738
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
