x,y,z
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-14.51820024,-10.7087793,2.50949248
-14.51836593,-10.70886883,2.509380763
-14.51845871,-10.70917199,2.509437195
-14.51862813,-10.71071744,2.50920714
-14.51866602,-10.71094078,2.508978101
-14.51879697,-10.71100314,2.50897505
-14.51865804,-10.71052942,2.509111393
-14.5186598,-10.7107443,2.509140332
-14.5185654,-10.71066644,2.509155122
-14.51847235,-10.71092997,2.509077793
-14.51843388,-10.71086053,2.509190386
-14.51829693,-10.71083372,2.509228363
-14.51780282,-10.71037297,2.509199604
-14.51759683,-10.71025925,2.509257705
-14.52018107,-10.71263828,2.509484585
-14.52626742,-10.71851314,2.509671216
-14.53560459,-10.72681993,2.51057443
-14.54812657,-10.73820936,2.511489455
-14.56419658,-10.75220033,2.512573108
-14.58357066,-10.76971028,2.514136589
-14.60633363,-10.79047107,2.515641712
-14.6354773,-10.81657962,2.518552044
-14.67156766,-10.84848069,2.523108925
-14.71454449,-10.88525665,2.529017186
-14.7644682,-10.92759393,2.536507348
-14.82136255,-10.97589714,2.545721558
-14.88523515,-11.02981891,2.556473911
-14.95610857,-11.08957899,2.568802002
-15.03397996,-11.1550939,2.58263005
-15.11887763,-11.22674108,2.598033574
-15.21079924,-11.30454974,2.614959745
-15.3097408,-11.38831234,2.633315045
-15.09316964,-11.17956024,2.628579236
-14.88245753,-10.97695386,2.62794104
-14.67025855,-10.77345741,2.626483726
-14.45796606,-10.57368938,2.623165632
-14.2487881,-10.37747093,2.620648066
-14.23396624,-10.3871938,2.578356138
-14.16569088,-10.34513865,2.574695048
-14.10958532,-10.31220787,2.573420102
-14.08573087,-10.30580438,2.565960129
-14.07378394,-10.30419406,2.560768331
-14.079755,-10.30912861,2.555224653
-14.10509298,-10.32746422,2.548926491
-14.14987944,-10.35940783,2.541854444
-14.21424477,-10.40754577,2.534039562
-14.29691682,-10.47676774,2.525870009
-14.39768651,-10.5737483,2.51755321
-14.51746699,-10.70738587,2.509192322
-14.51787549,-10.70757282,2.50977557
-14.49789066,-10.68360818,2.511268029
-14.47906425,-10.66177756,2.512605698
-14.46152665,-10.64179738,2.513822583
-14.44525817,-10.6238531,2.514907714
-14.43012003,-10.60920304,2.515791362
-14.81607664,-5.964059895,2.57052489
-15.80103406,1.574609402,2.032232198
-15.78933057,1.574880386,2.036996639
-15.77848115,1.57233261,2.041810523
-15.76762758,1.563502471,2.045669816
-14.364981,-10.54037072,2.520616416
-15.75631131,1.577941894,2.057297569
-15.04167748,-2.655056254,2.004978982
-15.74939854,1.589581572,2.066363608
-15.74919486,1.602199201,2.071667335
-15.77279872,0.760981025,1.500718567
-15.74485791,1.590147167,2.074403443
-15.74594922,1.589736474,2.079052525
-14.73599281,-5.965288692,2.576590872
-14.73944195,-5.965569015,2.576246776
-14.74424252,-5.965762671,2.575915773
-14.7504244,-5.965510364,2.575485241
-14.85923391,-4.328172908,1.937921208
-14.48223194,-1.921382041,2.035920133
-14.77722541,-5.96492115,2.573899406
-14.78889029,-5.964341389,2.573039492
-14.8019565,-5.964510538,2.572101503
-14.816433,-5.964370557,2.571076564
-14.83227213,-5.965407791,2.570426962
-14.84950601,-5.966373633,2.568970829
-14.8681225,-5.966551196,2.567618975
-14.88825473,-5.967487408,2.566357568
-14.90975352,-5.969255764,2.564991184
-14.93261799,-5.971299666,2.563291856
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
