x,y,z
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-14.51080317,-10.79399186,2.508344812
-14.82994456,-11.1007398,2.51635582
-15.09703332,-11.37135139,2.525481967
-15.30443887,-11.5875366,2.534058047
-15.45462492,-11.73786896,2.544905211
-15.54478294,-11.8114823,2.557894323
-15.57313294,-11.80574568,2.572830708
-15.54054608,-11.72730431,2.590052426
-15.45025732,-11.59034338,2.609880615
-15.3076845,-11.41731859,2.633086581
-14.88245753,-10.97695386,2.62794104
-14.45796606,-10.57368938,2.623165632
-14.23396624,-10.3871938,2.578356138
-14.11164175,-10.31305019,2.55450858
-14.07027637,-10.30066739,2.562937632
-14.08913577,-10.31868928,2.560150251
-14.16455899,-10.37020487,2.539415116
-14.30876331,-10.48769705,2.524774821
-14.51787549,-10.70757282,2.50977557
-14.71380318,-10.97850444,2.496072373
-14.8827152,-11.2688306,2.484013831
-15.54529551,-6.160311673,2.519981485
-16.77418994,1.96409893,1.925449183
-16.91294367,2.001017625,1.917675578
-17.02345308,2.05003207,1.916965356
-17.09843221,2.083883953,1.917843262
-17.12787366,1.217901012,1.332162749
-17.13607997,2.094467897,1.926603525
-15.96273651,-6.448193334,2.494686934
-15.90312542,-6.399013865,2.498147956
-15.72640872,-1.635765858,1.928861461
-15.69454966,-6.247641397,2.510903715
-15.54599231,-6.160465176,2.520154984
-15.36863478,-6.079139907,2.531895785
-15.1637896,-6.01098305,2.545949073
-14.93309209,-5.971365764,2.562607086
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
