x,y,z
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-14.59803022,-0.784427095,1.749724659
-13.78257367,-0.722981835,1.718337445
-12.96711711,-0.661536574,1.686950231
-12.15166055,-0.600091314,1.655563016
-11.32357728,-0.525550187,1.616970776
-10.5223797,-0.468427067,1.564321656
-9.710548137,-0.426540764,1.534771074
-8.910231504,-0.378858784,1.489773351
-8.109914872,-0.331176805,1.444775628
-7.322205288,-0.267495679,1.39574129
-6.535622533,-0.206258352,1.336946619
-5.754742846,-0.165620693,1.282429779
-4.973863158,-0.124983035,1.22791294
-4.196721978,-0.08052862,1.174975613
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
