x,y,z
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-2.158916618,-18.12782521,2.431354846
-2.156846827,-18.13520372,2.430502548
-2.156470549,-18.14119511,2.428763275
-2.157279304,-18.14369656,2.427083885
-2.15898996,-18.14306284,2.425608402
-2.161873731,-18.13807078,2.424399678
-2.165819985,-18.13006108,2.423515909
-2.170679842,-18.11920163,2.422976173
-2.176511697,-18.10516728,2.422728115
-2.183383513,-18.08765306,2.422718444
-2.191207921,-18.0667987,2.422977051
-2.200075838,-18.04259895,2.423478363
-2.209917456,-18.01563363,2.424298124
-2.220677716,-17.98542702,2.425385765
-2.232314508,-17.95267196,2.426824206
-2.244961944,-17.91612728,2.428428739
-2.258486178,-17.87703172,2.430365344
-2.27301707,-17.83468581,2.432509714
-2.288289277,-17.79003641,2.435027677
-2.304666234,-17.74209717,2.437727133
-2.321941272,-17.6912146,2.440693424
-2.340076294,-17.63740534,2.443926227
-2.359154223,-17.58063562,2.447383854
-2.379097533,-17.52094536,2.45107794
-2.399861565,-17.45864861,2.455044099
-2.421544891,-17.39426032,2.459283297
-2.443931393,-17.32762333,2.463719634
-2.466932665,-17.25922612,2.468348241
-2.490737365,-17.18880035,2.473241682
-2.515356608,-17.11638238,2.478416677
-2.5409263,-17.04080127,2.483659577
-2.56715032,-16.96363508,2.489254473
-2.594174897,-16.8842007,2.495042317
-2.621927933,-16.80224436,2.501000929
-2.650375889,-16.71911164,2.507289525
-2.679622016,-16.63426197,2.513774121
-2.709581668,-16.54739307,2.520432635
-2.739705684,-16.46108236,2.527356504
-2.770512435,-16.37310778,2.534337807
-2.801901274,-16.28378439,2.541517483
-2.833866322,-16.19391841,2.54897879
-2.866441952,-16.10241124,2.556537722
-2.899611804,-16.0097377,2.564237236
-2.933316978,-15.91669332,2.572191161
-2.967554032,-15.82290596,2.580329653
-3.236371277,-16.17280379,2.560157309
-3.769949686,-17.76689201,2.496914264
-4.428737479,-24.24041939,2.294259406
-1.367206489,-98.81386563,0.052458495
-11.15066556,40.06632927,3.925178678
-11.12623355,39.94123025,3.917747712
-11.09234783,39.52121323,3.900788211
-11.06182181,39.18011281,3.886330702
-12.51697292,53.01118048,1.972068391
-11.01267693,38.88534812,3.871418246
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
