x,y,z
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-2.141492592,-18.08820187,2.432402518
-2.532015889,-17.0130901,2.473698957
-2.879465923,-16.13071892,2.50985314
-3.193087222,-15.40874756,2.542417654
-3.47991684,-14.82121759,2.572426225
-3.74571159,-14.34762929,2.600899201
-3.994830102,-13.9701935,2.628566106
-4.230778894,-13.67453402,2.65588177
-4.456192184,-13.44762846,2.682989511
-4.673037066,-13.27927921,2.710084494
-4.882781175,-13.16135209,2.737367472
-5.086528015,-13.0860048,2.764657139
-5.284779699,-13.04777323,2.792307847
-5.477964612,-13.03986913,2.81985545
-5.666365011,-13.05885603,2.847493473
-5.850006705,-13.09953528,2.874818994
-6.028697549,-13.15854986,2.901932012
-6.202222579,-13.23249442,2.92868544
-6.370281081,-13.31904068,2.955111614
-6.532645419,-13.41452052,2.980864142
-6.688673949,-13.51578223,3.005902782
-6.838058016,-13.6209276,3.030118761
-6.980222388,-13.72698061,3.053227203
-7.114747773,-13.83257319,3.075292742
-7.241218187,-13.93794905,3.096345417
-7.359114571,-14.03984156,3.116228213
-7.467857464,-14.13612362,3.134787241
-7.567128763,-14.22576964,3.152002999
-7.656514441,-14.30755025,3.16784624
-7.735568436,-14.37935877,3.181985156
-7.804117424,-14.4415088,3.194742745
-7.861598973,-14.49278424,3.206082446
-7.907790319,-14.53051871,3.215307654
-7.942562303,-14.55683977,3.223244921
-7.965866573,-14.57020975,3.229464194
-7.977573529,-14.57061565,3.234037965
-7.977510532,-14.55894016,3.236774837
-7.965732818,-14.53435588,3.237832782
-7.94233904,-14.49659257,3.237132599
-7.907477257,-14.44644157,3.234801814
-7.861278737,-14.38443961,3.230867636
-7.803878346,-14.31037531,3.225086478
-7.732848467,-14.23346498,3.218134417
-7.650955406,-14.14762454,3.209836085
-7.559240723,-14.05224811,3.199983071
-7.8596303,-13.16890874,3.126908558
-8.728919643,-11.91656911,3.010779933
-10.56772629,-11.15215187,2.895391272
-11.05156341,13.5780582,3.162279276
-11.13559231,15.20930685,3.022724713
-10.80551867,16.05077834,3.104542625
-9.753955083,-12.56264018,2.447500591
-10.66713306,17.68305274,3.290109988
-10.55859995,19.06030386,3.32402155
-61.15775355,-947.9960086,-18.65918179
-10.02336379,-16.54663742,2.342961088
-7.800946366,-13.13925719,2.183706496
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
