x,y,z
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-14.926891797130455,-0.9281136914772506,1.616624909049412
-14.676226981381841,-0.9135127916190274,1.6167803517755113
-14.42556216563323,-0.8989118917608042,1.6169357945016105
-14.190259877591648,-0.8817064478497844,1.6082603592640687
-13.954957589550068,-0.8645010039387646,1.5995849240265274
-13.719655301508487,-0.8472955600277448,1.590909488788986
-13.484353013466906,-0.8300901161167249,1.5822340535514443
-13.23963956641256,-0.818583240503928,1.5770895527602313
-12.994926119358212,-0.8070763648911309,1.5719450519690183
-12.750212672303865,-0.7955694892783338,1.5668005511778056
-12.505499225249519,-0.7840626136655369,1.5616560503865926
-12.260785778195173,-0.7725557380527399,1.5565115495953796
-12.016072331140824,-0.761048862439943,1.5513670488041666
-11.788654884626245,-0.7420553319970471,1.5406457727095992
-11.561237438111666,-0.7230618015541512,1.5299244966150318
-11.324385666188583,-0.7201444053018298,1.51858400547699
-11.087533894265498,-0.7172270090495083,1.507243514338948
-10.840869546115147,-0.6983829085155048,1.499618147612735
-10.594205197964797,-0.6795388079815012,1.491992780886522
-10.36299939787395,-0.6701398129923898,1.477763353695186
-10.1317935977831,-0.6607408180032783,1.46353392650385
-9.899642974387652,-0.6509818462742408,1.4499278361049681
-9.6674923509922,-0.6412228745452033,1.4363217457060864
-9.435341727596752,-0.6314639028161658,1.4227156553072047
-9.203191104201302,-0.6217049310871283,1.409109564908323
-8.971040480805854,-0.6119459593580908,1.3955034745094412
-8.738889857410406,-0.6021869876290533,1.3818973841105593
-8.506739234014956,-0.5924280159000158,1.3682912937116773
-8.274588610619507,-0.5826690441709783,1.3546852033127958
-8.042437987224057,-0.5729100724419408,1.3410791129139141
-7.810287363828609,-0.5631511007129033,1.3274730225150322
-7.579166293093742,-0.5547182302485999,1.3104280851426613
-7.348045222358875,-0.5462853597842965,1.2933831477702906
-7.116924151624009,-0.537852489319993,1.2763382103979197
-6.885803080889142,-0.5294196188556896,1.2592932730255488
-6.654682010154276,-0.5209867483913861,1.2422483356531782
-6.423560939419409,-0.5125538779270827,1.2252033982808073
-6.1940545725111225,-0.5029309427108788,1.2049253767408203
-5.964548205602835,-0.49330800749467496,1.1846473552008334
-5.735086051704224,-0.4803619652414594,1.1653447350258825
-5.505623897805613,-0.46741592298824386,1.1460421148509317
-5.27365735874915,-0.469986512890129,1.1245082395364436
-5.041690819692688,-0.4725571027920141,1.1029743642219558
-4.817109744611546,-0.46600908653943235,1.0803049433753227
-4.592528669530404,-0.4594610702868506,1.057635522528689
-4.367947594449262,-0.45291305403426885,1.034966101682056
-4.1433665193681195,-0.4463650377816871,1.0122966808354226
-3.9187854442869776,-0.43981702152910535,0.9896272599887892
-3.6942043692058353,-0.43326900527652357,0.9669578391421559
