x,y,z
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-15.878623069138571,-0.37956292958076304,1.7009368545354304
-15.633864627975905,-0.37459047421722474,1.7000018376887083
-15.38910618681324,-0.3696180188536865,1.6990668208419861
-15.144347745650574,-0.3646455634901482,1.6981318039952638
-14.899589304487908,-0.3596731081266099,1.6971967871485416
-14.654830863325241,-0.3547006527630716,1.6962617703018192
-14.410072422162575,-0.34972819739953337,1.6953267534550973
-14.16531398099991,-0.34475574203599507,1.694391736608375
-13.925839100844605,-0.33937943986694824,1.6954984620998608
-13.686364220689303,-0.3340031376979014,1.6966051875913468
-13.442053460144063,-0.3075710091114911,1.6792848525837611
-13.203125917460007,-0.29815496767841443,1.6772384638361517
-12.964198374775952,-0.2887389262453377,1.6751920750885425
-12.722005385806147,-0.29103890475228855,1.6688178377177008
-12.47981239683634,-0.29333888325923946,1.6624436003468586
-12.237619407866536,-0.2956388617661903,1.6560693629760166
-12.001632630989503,-0.28774292959982223,1.652417651122205
-11.76564585411247,-0.27984699743345415,1.6487659392683933
-11.52965907723544,-0.27195106526708607,1.6451142274145818
-11.293875188839959,-0.26474954932288164,1.6336692602343235
-11.058091300444477,-0.25754803337867715,1.6222242930540656
-10.822307412048994,-0.2503465174344728,1.610779325873807
-10.586523523653513,-0.24314500149026835,1.599334358693549
-10.350739635258034,-0.23594348554606392,1.5878893915132908
-10.11495574686255,-0.2287419696018595,1.5764444243330327
-9.87917185846707,-0.22154045365765507,1.5649994571527746
-9.643387970071586,-0.2143389377134506,1.553554489972516
-9.407604081676107,-0.2071374217692462,1.5421095227922579
-9.171820193280626,-0.19993590582504178,1.5306645556119998
-8.936036304885143,-0.19273438988083733,1.5192195884317417
-8.700252416489661,-0.1855328739366329,1.5077746212514835
-8.46446852809418,-0.17833135799242847,1.4963296540712252
-8.232599995896635,-0.17171251647687452,1.4821947360358936
-8.000731463699092,-0.16509367496132055,1.4680598180005617
-7.7688629315015465,-0.1584748334457666,1.45392489996523
-7.536994399304003,-0.15185599193021265,1.4397899819298985
-7.305125867106458,-0.14523715041465868,1.4256550638945669
-7.073257334908914,-0.13861830889910473,1.4115201458592348
-6.84138880271137,-0.13199946738355076,1.3973852278239032
-6.609520270513825,-0.1253806258679968,1.3832503097885716
-6.380022192481149,-0.12001818684199943,1.3648333987667784
-6.150524114448471,-0.11465574781600207,1.3464164877449856
-5.921026036415794,-0.1092933087900047,1.3279995767231925
-5.6915279583831175,-0.10393086976400731,1.3095826657013996
-5.462029880350441,-0.09856843073800994,1.2911657546796065
-5.232531802317764,-0.09320599171201259,1.2727488436578134
-5.003033724285087,-0.08784355268601521,1.2543319326360205
-4.825348429061638,-0.08258298600326877,1.251343926934856
-4.647663133838187,-0.07732241932052233,1.2483559212336912
-4.4699778386147395,-0.0720618526377759,1.2453679155325268
-4.29229254339129,-0.06680128595502946,1.2423799098313624
