x,y,z
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-15.14639953,-0.837324045,1.801659625
-14.86791999,-0.814627736,1.78357143
-14.58944044,-0.791931427,1.765483234
-14.3109609,-0.769235118,1.747395039
-14.03248135,-0.746538809,1.729306843
-13.75400181,-0.7238425,1.711218647
-13.47552227,-0.701146191,1.693130452
-13.19704272,-0.678449882,1.675042256
-13.68548659,-1.523347898,1.505133757
-14.17393047,-2.368245914,1.335225258
-14.66237434,-3.21314393,1.165316759
-13.24766248,-1.89511717,1.370883435
-11.83295062,-0.57709041,1.576450111
-11.55778422,-0.544475449,1.554216877
-11.28261781,-0.511860489,1.531983643
-11.00363401,-0.491865719,1.514474633
-10.71711384,-0.484192888,1.490882459
-10.44839214,-0.470604395,1.484217994
-10.17975799,-0.447958131,1.460357959
-9.911123851,-0.425311866,1.436497925
-9.642489709,-0.402665601,1.41263789
-9.373855566,-0.380019336,1.388777856
-9.105221424,-0.357373071,1.364917821
-8.836587281,-0.334726806,1.341057786
-8.553899203,-0.313968095,1.328390768
-8.28657164,-0.299998608,1.307778038
-8.019244077,-0.286029121,1.287165308
-7.751916514,-0.272059633,1.266552578
-7.479575745,-0.240668692,1.230274138
-7.218557311,-0.243092875,1.22078897
-6.946925527,-0.220608127,1.201437633
-6.675293743,-0.198123379,1.182086296
-6.417085962,-0.189772769,1.146184175
-6.149858923,-0.174119465,1.126012524
-5.881499724,-0.147890954,1.106530943
-5.622815812,-0.149121454,1.075850667
-5.354915841,-0.130971329,1.054326309
-5.08701587,-0.112821204,1.032801951
-4.822351049,-0.097983851,1.007027295
-4.557686228,-0.083146498,0.98125264
-4.301186701,-0.060413584,0.960294458
-4.039625767,-0.05349601,0.943784049
-3.787532682,-0.038870774,0.910169618
-3.508504196,-0.02986532,0.881039072
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
